Requisition ID,Requisition Line Description,Requisitioned Quantity,UOMID,Expected Purchase Price,Completed Date Time,Cancelled Date Time,Created By Contact ID,Asset ID
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 7/8""xL400)",5.0000000,8,9.0000000,,26/04/2024 12:28:28 PM,1674,220518
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1/2""-13UNCxL60)",3.0000000,8,5.0000000,,26/04/2024 12:28:34 PM,1674,220519
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL95)",18.0000000,8,5.0000000,,26/04/2024 12:28:44 PM,1674,220520
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 5/8""xL460)",4.0000000,8,9.0000000,,26/04/2024 12:28:54 PM,1674,220521
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (2 1/2""xL580)",7.0000000,8,10.0000000,,26/04/2024 12:29:01 PM,1674,220522
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""-11UNCxL105)",8.0000000,8,5.0000000,,26/04/2024 12:29:07 PM,1674,220523
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL115)",28.0000000,8,5.0000000,,26/04/2024 12:29:14 PM,1674,220524
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL130)",22.0000000,8,5.0000000,,26/04/2024 12:29:25 PM,1674,220525
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (7/8""xL130)",3.0000000,8,5.0000000,,26/04/2024 12:29:31 PM,1674,220526
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL140)",2.0000000,8,5.0000000,,26/04/2024 12:29:37 PM,1674,220527
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (7/8""xL150)",4.0000000,8,5.0000000,,26/04/2024 12:29:44 PM,1674,220528
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL155)",12.0000000,8,5.0000000,,26/04/2024 12:29:54 PM,1674,220529
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/4""xL230)",4.0000000,8,6.0000000,,26/04/2024 12:30:00 PM,1674,220530
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL90)",4.0000000,8,5.0000000,,26/04/2024 12:30:07 PM,1674,220531
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL95)",17.0000000,8,5.0000000,,26/04/2024 12:30:14 PM,1674,220532
513,"BOLT/NUT (7/8""xL125)",24.0000000,8,5.0000000,,26/04/2024 12:30:21 PM,1674,220533
513,"BOLT/NUT (5/8""xL75)",104.0000000,8,5.0000000,,26/04/2024 12:30:30 PM,1674,220534
513,"BOLT/NUT (5/8""xL90)",94.0000000,8,5.0000000,,26/04/2024 12:30:37 PM,1674,220535
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/2""xL320)",8.0000000,8,7.0000000,,26/04/2024 12:30:44 PM,1674,220536
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 5/8""xL305)",9.0000000,8,7.0000000,,26/04/2024 12:30:52 PM,1674,220537
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL115)",15.0000000,8,5.0000000,,26/04/2024 12:30:58 PM,1674,220538
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL85)",5.0000000,8,5.0000000,,26/04/2024 12:31:05 PM,1674,220539
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL90)",155.0000000,8,5.0000000,,26/04/2024 12:31:13 PM,1674,220540
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL96)",10.0000000,8,5.0000000,,26/04/2024 12:31:20 PM,1674,220541
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL86)",5.0000000,8,5.0000000,,26/04/2024 12:31:28 PM,1674,220542
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL90)",5.0000000,8,5.0000000,,26/04/2024 12:31:37 PM,1674,220543
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL100)",16.0000000,8,5.0000000,,26/04/2024 12:31:44 PM,1674,220544
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/6""xL100)",3.0000000,8,5.0000000,,26/04/2024 12:31:53 PM,1674,220545
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""-11UNCxL100)",6.0000000,8,5.0000000,,26/04/2024 12:32:00 PM,1674,220546
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL100)",38.0000000,8,5.0000000,,26/04/2024 12:32:07 PM,1674,220547
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL105)",18.0000000,8,5.0000000,,26/04/2024 12:32:15 PM,1674,220548
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL110)",6.0000000,8,5.0000000,,26/04/2024 12:32:24 PM,1674,220549
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL110)",4.0000000,8,5.0000000,,26/04/2024 12:32:31 PM,1674,220550
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL110)",4.0000000,8,5.0000000,,26/04/2024 12:32:38 PM,1674,220551
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL110)",16.0000000,8,5.0000000,,26/04/2024 12:32:45 PM,1674,220552
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL110)",3.0000000,8,5.0000000,,26/04/2024 12:32:53 PM,1674,220553
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL110)",16.0000000,8,5.0000000,,26/04/2024 12:33:02 PM,1674,220554
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL115)",4.0000000,8,5.0000000,,26/04/2024 12:33:09 PM,1674,220555
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL115)",15.0000000,8,5.0000000,,26/04/2024 12:33:17 PM,1674,220556
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL110)",4.0000000,8,5.0000000,,26/04/2024 12:33:29 PM,1674,220557
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL115)",80.0000000,8,5.0000000,,26/04/2024 12:33:38 PM,1674,220558
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL115)",47.0000000,8,5.0000000,,26/04/2024 12:33:48 PM,1674,220559
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL120)",2.0000000,8,5.0000000,,26/04/2024 12:33:56 PM,1674,220560
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL125)",2.0000000,8,5.0000000,,26/04/2024 12:34:03 PM,1674,220561
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL130)",2.0000000,8,5.0000000,,26/04/2024 12:34:11 PM,1674,220562
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1""xL130)",2.0000000,8,5.0000000,,26/04/2024 12:34:18 PM,1674,220563
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL130)",2.0000000,8,5.0000000,,26/04/2024 12:34:26 PM,1674,220564
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL130)",8.0000000,8,5.0000000,,26/04/2024 12:34:47 PM,1674,220565
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL130)",6.0000000,8,5.0000000,,26/04/2024 12:34:36 PM,1674,220566
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL135)",6.0000000,8,5.0000000,,26/04/2024 12:34:55 PM,1674,220567
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL140)",2.0000000,8,5.0000000,,26/04/2024 12:35:03 PM,1674,220568
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL140)",2.0000000,8,5.0000000,,26/04/2024 12:35:10 PM,1674,220569
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL140)",2.0000000,8,5.0000000,,26/04/2024 12:35:18 PM,1674,220570
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL145)",8.0000000,8,5.0000000,,26/04/2024 12:35:28 PM,1674,220571
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1""xL145)",2.0000000,8,5.0000000,,26/04/2024 12:35:37 PM,1674,220572
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL150)",2.0000000,8,5.0000000,,26/04/2024 12:35:48 PM,1674,220573
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL150)",4.0000000,8,5.0000000,,26/04/2024 12:35:58 PM,1674,220574
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL150)",2.0000000,8,5.0000000,,26/04/2024 12:36:07 PM,1674,220575
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL150)",6.0000000,8,5.0000000,,26/04/2024 12:36:16 PM,1674,220576
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL155)",6.0000000,8,5.0000000,,26/04/2024 12:36:24 PM,1674,220577
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""-9UNCxL155)",2.0000000,8,5.0000000,,26/04/2024 12:36:32 PM,1674,220578
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (7/8""-9UNCxL155)",2.0000000,8,5.0000000,,26/04/2024 12:36:40 PM,1674,220579
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL155)",19.0000000,8,5.0000000,,26/04/2024 12:36:50 PM,1674,220580
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (7/8""xL155)",3.0000000,8,5.0000000,,26/04/2024 12:36:58 PM,1674,220581
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1/8""-8UNxL160)",4.0000000,8,5.0000000,,26/04/2024 12:37:07 PM,1674,220582
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL160)",2.0000000,8,5.0000000,,26/04/2024 12:37:22 PM,1674,220583
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL160)",4.0000000,8,5.0000000,,26/04/2024 12:37:31 PM,1674,220584
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL165)",4.0000000,8,5.0000000,,26/04/2024 12:37:42 PM,1674,220585
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL165)",2.0000000,8,5.0000000,,26/04/2024 12:37:50 PM,1674,220586
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL170)",6.0000000,8,5.0000000,,26/04/2024 12:37:59 PM,1674,220587
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL170)",4.0000000,8,5.0000000,,26/04/2024 12:38:07 PM,1674,220588
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/8""-8UNxL180)",2.0000000,8,5.0000000,,26/04/2024 12:38:19 PM,1674,220589
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL180)",2.0000000,8,5.0000000,,26/04/2024 12:38:27 PM,1674,220590
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1""xL180)",2.0000000,8,5.0000000,,26/04/2024 12:38:36 PM,1674,220591
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL180)",3.0000000,8,5.0000000,,26/04/2024 12:38:44 PM,1674,220592
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL185)",5.0000000,8,5.0000000,,26/04/2024 12:38:53 PM,1674,220593
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL185)",3.0000000,8,5.0000000,,26/04/2024 12:39:10 PM,1674,220594
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL190)",4.0000000,8,5.0000000,,26/04/2024 12:39:21 PM,1674,220595
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL190)",2.0000000,8,5.0000000,,26/04/2024 12:39:29 PM,1674,220596
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (U 1 1/4""-8UNxL190)",2.0000000,8,5.0000000,,26/04/2024 12:39:38 PM,1674,220597
513,"BOLT/NUTS, STUD B/HEAVY HEX. 2NS (1 1/4""-8UNxL195)",2.0000000,8,5.0000000,,26/04/2024 12:39:48 PM,1674,220598
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL195)",2.0000000,8,5.0000000,,26/04/2024 12:39:57 PM,1674,220599
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/8""xL195)",2.0000000,8,5.0000000,,26/04/2024 12:40:05 PM,1674,220600
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL200)",2.0000000,8,6.0000000,,26/04/2024 12:40:14 PM,1674,220601
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL205)",2.0000000,8,6.0000000,,26/04/2024 12:40:26 PM,1674,220602
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL205)",4.0000000,8,6.0000000,,26/04/2024 12:40:46 PM,1674,220603
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1""xL205)",2.0000000,8,6.0000000,,26/04/2024 12:40:37 PM,1674,220604
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (10""xL205)",2.0000000,8,6.0000000,,26/04/2024 12:40:54 PM,1674,220605
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL210)",2.0000000,8,6.0000000,,26/04/2024 12:41:06 PM,1674,220606
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL215)",3.0000000,8,6.0000000,,26/04/2024 12:41:18 PM,1674,220607
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL225)",2.0000000,8,6.0000000,,26/04/2024 12:41:27 PM,1674,220608
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL225)",2.0000000,8,6.0000000,,26/04/2024 12:41:41 PM,1674,220609
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1""xL225)",3.0000000,8,6.0000000,,26/04/2024 12:41:50 PM,1674,220610
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL230)",4.0000000,8,6.0000000,,26/04/2024 12:42:02 PM,1674,220611
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL230)",4.0000000,8,6.0000000,,26/04/2024 12:42:13 PM,1674,220612
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL255)",2.0000000,8,6.0000000,,26/04/2024 12:42:22 PM,1674,220613
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/4""xL255)",2.0000000,8,6.0000000,,26/04/2024 12:42:33 PM,1674,220614
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL255)",2.0000000,8,6.0000000,,26/04/2024 12:42:43 PM,1674,220615
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/8""xL255)",3.0000000,8,6.0000000,,26/04/2024 12:42:53 PM,1674,220616
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL265)",2.0000000,8,6.0000000,,26/04/2024 12:43:07 PM,1674,220617
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/4""xL265)",4.0000000,8,6.0000000,,26/04/2024 12:43:21 PM,1674,220618
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 3/8""xL265)",3.0000000,8,6.0000000,,26/04/2024 12:43:31 PM,1674,220619
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/2""xL267)",4.0000000,8,6.0000000,,26/04/2024 12:43:39 PM,1674,220620
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL270)",4.0000000,8,6.0000000,,26/04/2024 12:43:51 PM,1674,220621
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL274)",3.0000000,8,6.0000000,,26/04/2024 12:44:01 PM,1674,220622
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/2""xL280)",3.0000000,8,6.0000000,26/04/2024 12:44:16 PM,26/04/2024 12:44:16 PM,1674,220623
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/8""xL280)",3.0000000,8,6.0000000,,26/04/2024 12:53:22 PM,1674,220624
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 5/8""xL280)",2.0000000,8,6.0000000,,26/04/2024 12:53:32 PM,1674,220625
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 5/8""xL300)",3.0000000,8,7.0000000,,26/04/2024 12:53:43 PM,1674,220626
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/8""xL315)",4.0000000,8,7.0000000,,26/04/2024 12:53:52 PM,1674,220627
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL330)",6.0000000,8,7.0000000,,26/04/2024 12:54:05 PM,1674,220628
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/2""xL331)",3.0000000,8,7.0000000,,26/04/2024 12:54:19 PM,1674,220629
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/8""xL345)",3.0000000,8,7.0000000,,26/04/2024 12:54:29 PM,1674,220630
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/4""xL370)",2.0000000,8,7.0000000,,26/04/2024 12:54:39 PM,1674,220631
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/8""xL390)",4.0000000,8,7.0000000,,26/04/2024 12:54:50 PM,1674,220632
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (M16xL40)",6.0000000,8,5.0000000,,26/04/2024 12:55:01 PM,1674,220633
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 7/8""xL400)",10.0000000,8,8.0000000,,26/04/2024 12:55:11 PM,1674,220634
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/4""xL415)",4.0000000,8,8.0000000,,26/04/2024 12:55:22 PM,1674,220635
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/4""xL420)",2.0000000,8,8.0000000,,26/04/2024 12:55:34 PM,1674,220636
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/4""xL490)",2.0000000,8,8.0000000,,26/04/2024 12:55:45 PM,1674,220637
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (M16xL50)",4.0000000,8,5.0000000,,26/04/2024 12:55:56 PM,1674,220638
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 7/8""xL510)",3.0000000,8,10.0000000,,26/04/2024 12:56:07 PM,1674,220639
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (M20xL60)",4.0000000,8,5.0000000,,26/04/2024 12:56:17 PM,1674,220641
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (2 1/2""xL710)",4.0000000,8,12.0000000,,26/04/2024 12:56:28 PM,1674,220642
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3""xL750)",6.0000000,8,12.0000000,,26/04/2024 12:56:43 PM,1674,220643
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL80)",3.0000000,8,5.0000000,,26/04/2024 12:56:54 PM,1674,220644
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL90)",4.0000000,8,5.0000000,,26/04/2024 12:57:04 PM,1674,220645
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL90)",18.0000000,8,5.0000000,,26/04/2024 12:57:15 PM,1674,220646
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL95)",4.0000000,8,5.0000000,,26/04/2024 12:57:25 PM,1674,220647
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL95)",2.0000000,8,5.0000000,,26/04/2024 12:57:35 PM,1674,220648
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL95)",55.0000000,8,5.0000000,,26/04/2024 12:57:47 PM,1674,220649
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/8""xL230)",4.0000000,8,6.0000000,,26/04/2024 12:58:03 PM,1674,220650
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (7/8""xL170)",3.0000000,8,5.0000000,,26/04/2024 12:58:14 PM,1674,220651
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""x3 3/4xL95)",8.0000000,8,5.0000000,,26/04/2024 12:58:25 PM,1674,220652
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL95)",8.0000000,8,5.0000000,,26/04/2024 12:58:35 PM,1674,220653
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/4""xL195)",2.0000000,8,5.0000000,,26/04/2024 12:58:46 PM,1674,220654
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL100)",2.0000000,8,5.0000000,,26/04/2024 12:58:57 PM,1674,220655
513,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/4""-8UNxL190)",2.0000000,8,5.0000000,,26/04/2024 12:59:10 PM,1674,220656
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL115)",2.0000000,8,5.0000000,,26/04/2024 12:59:20 PM,1674,220657
513,J-BOLT/2-HEAVY HEX NUT (M12xL1=100xTL65xR6xL2=27),2.0000000,8,5.0000000,,26/04/2024 12:59:33 PM,1674,220658
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (M16xL150)",2.0000000,8,5.0000000,,26/04/2024 12:59:44 PM,1674,220659
513,"STUD BOLT W/2H HEX NUT (1 1/4""-8UNxL310)",14.0000000,8,7.0000000,,26/04/2024 12:59:55 PM,1674,220660
513,"STUD BOLT W/2H HEX NUT (1 1/4""-8UNxL455)",6.0000000,8,8.0000000,,26/04/2024 1:00:06 PM,1674,220661
513,"STUD BOLT/2H HEX NUTS (1 1/8""-8UNxL440)",4.0000000,8,8.0000000,,26/04/2024 1:00:17 PM,1674,220662
513,"STUD BOLT/2H HEX NUTS (3/4""-10UNCxL215)",6.0000000,8,6.0000000,,26/04/2024 1:00:31 PM,1674,220663
513,"STUD BOLT/2H HEX NUTS (7/8""-9UNCxL185)",8.0000000,8,5.0000000,,26/04/2024 1:00:42 PM,1674,220664
513,"STUD BOLT/2H HEX NUTS (7/8""-9UNCxL235)",4.0000000,8,6.0000000,,26/04/2024 1:00:53 PM,1674,220665
513,"STUD BOLT/2H HEX NUTS (7/8""-9UNCxL255)",4.0000000,8,6.0000000,,26/04/2024 1:01:04 PM,1674,220666
513,"STUD BOLT/2H HEX NUTS (7/8""-9UNCxL275)",6.0000000,8,6.0000000,,26/04/2024 1:01:14 PM,1674,220667
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL100)",2.0000000,8,5.0000000,,26/04/2024 1:01:27 PM,1674,220668
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL100)",3.0000000,8,5.0000000,,26/04/2024 1:01:38 PM,1674,220669
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL105)",2.0000000,8,5.0000000,,26/04/2024 1:01:51 PM,1674,220670
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL110)",4.0000000,8,5.0000000,,26/04/2024 1:02:03 PM,1674,220671
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL110)",6.0000000,8,5.0000000,,26/04/2024 1:02:15 PM,1674,220672
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL115)",4.0000000,8,5.0000000,,26/04/2024 1:02:26 PM,1674,220673
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL120)",4.0000000,8,5.0000000,,26/04/2024 1:02:38 PM,1674,220674
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL120)",4.0000000,8,5.0000000,,26/04/2024 1:02:50 PM,1674,220675
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL121)",4.0000000,8,5.0000000,,26/04/2024 1:03:02 PM,1674,220676
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL125)",4.0000000,8,5.0000000,,26/04/2024 1:03:14 PM,1674,220677
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL125)",2.0000000,8,5.0000000,,26/04/2024 1:03:26 PM,1674,220678
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL140)",2.0000000,8,5.0000000,,26/04/2024 1:03:39 PM,1674,220679
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL150)",2.0000000,8,5.0000000,,26/04/2024 1:03:51 PM,1674,220680
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL185)",2.0000000,8,5.0000000,,26/04/2024 1:04:03 PM,1674,220681
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL210)",2.0000000,8,6.0000000,,26/04/2024 1:04:15 PM,1674,220682
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL240)",4.0000000,8,6.0000000,,26/04/2024 1:04:28 PM,1674,220683
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL245)",4.0000000,8,6.0000000,,26/04/2024 1:04:40 PM,1674,220684
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL265)",2.0000000,8,6.0000000,,26/04/2024 1:04:52 PM,1674,220685
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL270)",5.0000000,8,6.0000000,,26/04/2024 1:05:05 PM,1674,220686
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/8""xL320)",2.0000000,8,7.0000000,,26/04/2024 1:05:17 PM,1674,220687
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 3/8""xL325)",4.0000000,8,7.0000000,,26/04/2024 1:05:29 PM,1674,220688
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 5/8""xL340)",5.0000000,8,7.0000000,,26/04/2024 1:05:41 PM,1674,220689
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 5/8""xL355)",4.0000000,8,7.0000000,,26/04/2024 1:05:53 PM,1674,220690
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 5/8""xL370)",3.0000000,8,7.0000000,,26/04/2024 1:06:07 PM,1674,220691
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 7/8""xL415)",4.0000000,8,8.0000000,,26/04/2024 1:06:19 PM,1674,220692
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3 1/2""xL415)",2.0000000,8,8.0000000,,26/04/2024 1:06:31 PM,1674,220693
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (2""xL485)",8.0000000,8,8.0000000,,26/04/2024 1:06:44 PM,1674,220694
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (2 1/2""xL560)",6.0000000,8,10.0000000,,26/04/2024 1:06:56 PM,1674,220695
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1/2""xL70)",4.0000000,8,5.0000000,,26/04/2024 1:07:13 PM,1674,220696
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL85)",8.0000000,8,5.0000000,,26/04/2024 1:07:25 PM,1674,220697
513,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL85)",4.0000000,8,5.0000000,,26/04/2024 1:07:40 PM,1674,220698
