Asset ID,Parent Asset ID,Asset Description,Asset Number
95203,95135,Process Condensate/GAS,120-PSV-0303B
95204,95136,Process Condensate/GAS,120-PSV-0304A
95205,95136,Process Condensate/GAS,120-PSV-0304B
95206,95137,Process Condensate/GAS,120-PSV-0305A
95207,95137,Process Condensate/GAS,120-PSV-0305B
117652,95147,Steam Condensate Pump Motor,120-PC-003A-M
117678,95147,PRESSURE GAUGE,120-PG-0092
117679,95147,PRESSURE GAUGE,120-PG-0095
117680,95147,PRESSURE GAUGE,120-PG-0096
117653,95148,Steam Condensate Pump Motor,120-PC-003B-M
117681,95148,PRESSURE GAUGE,120-PG-0097
117682,95148,PRESSURE GAUGE,120-PG-0098
222950,95164,Suction Filter,120-XP-103-ST03
222951,95165,Suction Filter,120-XP-103-ST04
222964,95166,Suction Filter,120-XP-203-ST03
222965,95167,Suction Filter,120-XP-203-ST04
117471,95168,INTER CONDENSER ,120-XP-103-ES-01A
222948,95168,Suction Filter,120-XP-103-ST01
117472,95169,AFTER CONDENSER ,120-XP-103-ES-01B
222949,95169,Suction Filter,120-XP-103-ST02
222962,95170,Suction Filter,120-XP-203-ST01
222963,95171,Suction Filter,120-XP-203-ST02
118219,95176,TRANSMITTER PRESSURE,120-PT-1861
118221,95176,FLOWMETER,120-FI-1861
222946,95176,Suction Filter,120-XP-102-ST01
118220,95177,TRANSMITTER PRESSURE,120-PT-1862
118222,95177,FLOWMETER,120-FI-1862
222947,95177,Suction Filter,120-XP-102-ST02
118776,95178,TRANSMITTER PRESSURE,120-PT-2861
222960,95178,Suction Filter,120-XP-202-ST01
118777,95179,TRANSMITTER PRESSURE,120-PT-2862
118781,95179,PRESS REGULATING VALVE,120-PCV-2851
222961,95179,Suction Filter,120-XP-202-ST02
118225,95180,MOTOR STROKE CONTROL,120-HIC-1802
118227,95180,TRANSMITTER PRESSURE,120-PT-1802
118229,95180,FLOWMETER,120-FI-1802
118231,95180,PRESSURE GAUGE,120-PG-1804
118233,95180,PRESSURE GAUGE,120-PG-1806
222945,95180,Suction Filter,120-XP-101-ST02
118789,95181,LEVEL GAUGE,120-LG-2802
118790,95181,PRESSURE GAUGE,120-PG-2804
222958,95181,Suction Filter,120-XP-201-ST01
118791,95182,PRESSURE GAUGE,120-PG-2805
222959,95182,Suction Filter,120-XP-201-ST02
95529,95531,FLOW ELEMENT,120-FE-0053
95530,95531,TRANSMITTER_DP FLOW,120-FT-0053
95547,95546,SOLENOID VALVE,120-XY-0053
95548,95546,VALVE LIMIT SWITCH,120-XZSH-0053
95549,95546,VALVE LIMIT SWITCH,120-XZSL-0053
95551,95550,SOLENOID VALVE,120-XY-0055A
95552,95550,VALVE LIMIT SWITCH,120-XZSH-0055A
95553,95550,VALVE LIMIT SWITCH,120-XZSL-0055A
95554,95550,ON-OFF VALVE,120-XV-0055B
95555,95550,SOLENOID VALVE,120-XY-0055B
95556,95550,VALVE LIMIT SWITCH,120-XZSH-0055B
95557,95550,VALVE LIMIT SWITCH,120-XZSL-0055B
95569,95568,SOLENOID VALVE,120-HXY-0055
95570,95568,VALVE LIMIT SWITCH,120-HZSH-0055
95571,95568,VALVE LIMIT SWITCH,120-HZSL-0055
95813,95815,VALVE LIMIT SWITCH,120-FZSH-1049
95814,95815,VALVE LIMIT SWITCH,120-FZSL-1049
95827,95826,SOLENOID VALVE,120-XY-1048A
95828,95826,VALVE LIMIT SWITCH,120-XZSH-1048A
95829,95826,VALVE LIMIT SWITCH,120-XZSL-1048A
95831,95830,SOLENOID VALVE,120-XY-1048B
95832,95830,VALVE LIMIT SWITCH,120-XZSH-1048B
95833,95830,VALVE LIMIT SWITCH,120-XZSL-1048B
95847,95846,MOV SIGNALS,120-MHS-1052
95848,95846,MOV SIGNALS,120-MVHSH-1052
95849,95846,MOV SIGNALS,120-MVHSL-1052
95850,95846,MOV SIGNALS,120-MVHSS-1052
95851,95846,MOV SIGNALS,120-MVZL-1052
95852,95846,MOV SIGNALS,120-MXS-1052
95853,95846,VALVE LIMIT SWITCH,120-MZSH-1052
95854,95846,VALVE LIMIT SWITCH,120-MZSL-1052
96045,96044,SOLENOID VALVE,120-XY-1084
96046,96044,VALVE LIMIT SWITCH,120-XZSH-1084
96047,96044,VALVE LIMIT SWITCH,120-XZSL-1084
96079,96078,SOLENOID VALVE,120-HXY-1191
96080,96078,VALVE LIMIT SWITCH,120-HZSH-1191
96081,96078,VALVE LIMIT SWITCH,120-HZSL-1191
96276,96278,VALVE LIMIT SWITCH,120-FZSH-1001
96277,96278,VALVE LIMIT SWITCH,120-FZSL-1001
96282,96284,VALVE LIMIT SWITCH,120-FZSH-1003
96283,96284,VALVE LIMIT SWITCH,120-FZSL-1003
96293,96292,SOLENOID VALVE,120-XY-1004
96294,96292,VALVE LIMIT SWITCH,120-XZSH-1004
96295,96292,VALVE LIMIT SWITCH,120-XZSL-1004
96296,96292,FLOW ELEMENT,120-FE-1050
96302,96301,VALVE LIMIT SWITCH,120-HZSH-1048
96303,96301,VALVE LIMIT SWITCH,120-HZSL-1048
96313,96312,SOLENOID VALVE,120-XY-1005
96314,96312,VALVE LIMIT SWITCH,120-XZSH-1005
96315,96312,VALVE LIMIT SWITCH,120-XZSL-1005
96317,96316,SOLENOID VALVE,120-XY-1006
96318,96316,VALVE LIMIT SWITCH,120-XZSH-1006
96319,96316,VALVE LIMIT SWITCH,120-XZSL-1006
96321,96320,SOLENOID VALVE,120-XY-1049
96322,96320,VALVE LIMIT SWITCH,120-XZSH-1049
96323,96320,VALVE LIMIT SWITCH,120-XZSL-1049
96346,96345,SOLENOID VALVE,120-FXY-1094
96351,96350,SOLENOID VALVE,120-PXY-1124
96352,96350,VALVE LIMIT SWITCH,120-PZSH-1124
96353,96350,VALVE LIMIT SWITCH,120-PZSL-1124
96357,96356,SOLENOID VALVE,120-XY-1091
96358,96356,VALVE LIMIT SWITCH,120-XZSH-1091
96359,96356,VALVE LIMIT SWITCH,120-XZSL-1091
96362,96360,VALVE LIMIT SWITCH,120-XZSH-1092
96363,96360,VALVE LIMIT SWITCH,120-XZSL-1092
96365,96364,SOLENOID VALVE,120-XY-1093
96366,96364,VALVE LIMIT SWITCH,120-XZSH-1093
96367,96364,VALVE LIMIT SWITCH,120-XZSL-1093
96420,96418,VALVE LIMIT SWITCH,120-XZSH-1088
96421,96418,VALVE LIMIT SWITCH,120-XZSL-1088
96452,96451,SOLENOID VALVE,120-XY-1104
96453,96451,VALVE LIMIT SWITCH,120-XZSH-1104
96454,96451,VALVE LIMIT SWITCH,120-XZSL-1104
96493,96492,SOLENOID VALVE,120-XY-1111A
96494,96492,SOLENOID VALVE,120-XY-1111B
96495,96492,VALVE LIMIT SWITCH,120-XZSH-1111
96496,96492,VALVE LIMIT SWITCH,120-XZSL-1111
96522,96521,SOLENOID VALVE,120-XY-1122
96523,96521,VALVE LIMIT SWITCH,120-XZSH-1122
96524,96521,VALVE LIMIT SWITCH,120-XZSL-1122
96530,96529,SOLENOID VALVE,120-XY-1125A
96531,96529,VALVE LIMIT SWITCH,120-XZSH-1125A
96532,96529,VALVE LIMIT SWITCH,120-XZSL-1125A
96538,96537,SOLENOID VALVE,120-XY-1126A
96539,96537,VALVE LIMIT SWITCH,120-XZSH-1126A
96540,96537,VALVE LIMIT SWITCH,120-XZSL-1126A
96746,96748,VALVE LIMIT SWITCH,120-FZSH-2049
96747,96748,VALVE LIMIT SWITCH,120-FZSL-2049
96760,96759,SOLENOID VALVE,120-XY-2048A
96761,96759,VALVE LIMIT SWITCH,120-XZSH-2048A
96762,96759,VALVE LIMIT SWITCH,120-XZSL-2048A
96764,96763,SOLENOID VALVE,120-XY-2048B
96765,96763,VALVE LIMIT SWITCH,120-XZSH-2048B
96766,96763,VALVE LIMIT SWITCH,120-XZSL-2048B
96767,96763,FLOW ELEMENT,120-FE-2046
96982,96981,SOLENOID VALVE,120-XY-2084
96983,96981,VALVE LIMIT SWITCH,120-XZSH-2084
96984,96981,VALVE LIMIT SWITCH,120-XZSL-2084
97018,97017,SOLENOID VALVE,120-HXY-2191
97019,97017,VALVE LIMIT SWITCH,120-HZSH-2191
97020,97017,VALVE LIMIT SWITCH,120-HZSL-2191
97215,97217,VALVE LIMIT SWITCH,120-FZSH-2001
97216,97217,VALVE LIMIT SWITCH,120-FZSL-2001
97221,97223,VALVE LIMIT SWITCH,120-FZSH-2003
97222,97223,VALVE LIMIT SWITCH,120-FZSL-2003
97241,97240,VALVE LIMIT SWITCH,120-HZSH-2048
97242,97240,VALVE LIMIT SWITCH,120-HZSL-2048
97252,97251,SOLENOID VALVE,120-XY-2005
97253,97251,VALVE LIMIT SWITCH,120-XZSH-2005
97254,97251,VALVE LIMIT SWITCH,120-XZSL-2005
97256,97255,SOLENOID VALVE,120-XY-2006
97257,97255,VALVE LIMIT SWITCH,120-XZSH-2006
97258,97255,VALVE LIMIT SWITCH,120-XZSL-2006
97260,97259,SOLENOID VALVE,120-XY-2049
97261,97259,VALVE LIMIT SWITCH,120-XZSH-2049
97262,97259,VALVE LIMIT SWITCH,120-XZSL-2049
97285,97284,SOLENOID VALVE,120-FXY-2094
97290,97289,SOLENOID VALVE,120-PXY-2124
97291,97289,VALVE LIMIT SWITCH,120-PZSH-2124
97292,97289,VALVE LIMIT SWITCH,120-PZSL-2124
97296,97295,SOLENOID VALVE,120-XY-2091
97297,97295,VALVE LIMIT SWITCH,120-XZSH-2091
97298,97295,VALVE LIMIT SWITCH,120-XZSL-2091
97300,97299,SOLENOID VALVE,120-XY-2092
97301,97299,VALVE LIMIT SWITCH,120-XZSH-2092
97302,97299,VALVE LIMIT SWITCH,120-XZSL-2092
97304,97303,SOLENOID VALVE,120-XY-2093
97305,97303,VALVE LIMIT SWITCH,120-XZSH-2093
97306,97303,VALVE LIMIT SWITCH,120-XZSL-2093
97358,97357,SOLENOID VALVE,120-XY-2088
97359,97357,VALVE LIMIT SWITCH,120-XZSH-2088
97360,97357,VALVE LIMIT SWITCH,120-XZSL-2088
97391,97390,SOLENOID VALVE,120-XY-2104
97392,97390,VALVE LIMIT SWITCH,120-XZSH-2104
97393,97390,VALVE LIMIT SWITCH,120-XZSL-2104
97432,97431,SOLENOID VALVE,120-XY-2111A
97433,97431,SOLENOID VALVE,120-XY-2111B
97434,97431,VALVE LIMIT SWITCH,120-XZSH-2111
97435,97431,VALVE LIMIT SWITCH,120-XZSL-2111
97469,97468,SOLENOID VALVE,120-XY-2125A
97470,97468,VALVE LIMIT SWITCH,120-XZSH-2125A
97471,97468,VALVE LIMIT SWITCH,120-XZSL-2125A
97477,97476,SOLENOID VALVE,120-XY-2126A
97478,97476,VALVE LIMIT SWITCH,120-XZSH-2126A
97479,97476,VALVE LIMIT SWITCH,120-XZSL-2126A
97606,97597,TEMPERATURE GAUGE,120-TG-1706
97607,97597,ROTAMETER,120-FI-1710
97608,97597,PRESSURE GAUGE,120-PG-1705
97610,97601,PRESSURE GAUGE,120-PG-1706
97611,97601,PRESSURE GAUGE,120-PG-1708
97612,97601,PRESS REGULATING VALVE,120-PCV-1705
95127,99480,AIR COOLED CONDENSER ,120-XP-103-EA-01
95128,99481,AIR COOLED CONDENSER ,120-XP-203-EA-01
95257,99482,Water (Vapour)/ LIQUID,120-PSV-1601A
95258,99482,Water (Vapour)/ LIQUID,120-PSV-1601B
95259,99482,Steam & Non Condensalbe (Gas Mixture)/GAS,120-PSV-1602A
95260,99482,Steam & Non Condensalbe (Gas Mixture)/GAS,120-PSV-1602B
95446,99482,Air Cooled Condenser Motor,120-XP-103-EA-01-M01
95447,99482,Air Cooled Condenser Motor,120-XP-103-EA-01-M02
95448,99482,Air Cooled Condenser Motor,120-XP-103-EA-01-M03
95449,99482,Condensate Drum Pump Motor,120-XP-103-PC-01A-M
95450,99482,Condensate Drum Pump Motor,120-XP-103-PC-01B-M
95451,99482,Duct Drain Pot Pump Motor,120-XP-103-PC-02A-M
95452,99482,Duct Drain Pot Pump Motor,120-XP-103-PC-02B-M
96120,99482,TRANSMITTER_DP LEVEL,120-LT-1602A
96121,99482,TRANSMITTER_DP LEVEL,120-LT-1602B
96122,99482,TRANSMITTER_DP LEVEL,120-LT-1602C
96123,99482,TRANSMITTER_DP LEVEL,120-LT-1604
96124,99482,TRANSMITTER_PRESSURE,120-PT-1616A
96125,99482,TRANSMITTER_PRESSURE,120-PT-1616B
96126,99482,TRANSMITTER_PRESSURE,120-PT-1616C
96127,99482,LEVEL GAUGE,120-LG-1600
96128,99482,PRESSURE GAUGE,120-PG-1600
96129,99482,PRESSURE GAUGE,120-PG-1601
96130,99482,PRESSURE GAUGE,120-PG-1602
96131,99482,PRESSURE GAUGE,120-PG-1603
96132,99482,PRESSURE GAUGE,120-PG-1604
96133,99482,TEMPERATURE GAUGE,120-TG-1600
96134,99482,TEMPERATURE GAUGE,120-TG-1601
96135,99482,TEMPERATURE GAUGE,120-TG-1602
96136,99482,LEVEL TRANSMITTER_GWR,120-LT-1603A
96137,99482,LEVEL TRANSMITTER_GWR,120-LT-1603B
96138,99482,LEVEL TRANSMITTER_GWR,120-LT-1603C
96139,99482,LEVEL TRANSMITTER_GWR,120-LT-1605
96140,99482,TRANSMITTER_PRESSURE,120-PT-1617
96141,99482,TRANSMITTER_TEMPERATURE,120-TT-1609
96142,99482,PRESSURE GAUGE,120-PG-1200
96143,99482,FLOW ELEMENT,120-FE-1600
96144,99482,FLOW ELEMENT,120-FE-1601
96145,99482,FLOW ELEMENT,120-FE-1602
96146,99482,LEVEL GAUGE,120-LG-1601
96147,99482,PRESSURE GAUGE,120-PG-1605
96148,99482,PRESSURE GAUGE,120-PG-1606
96149,99482,PRESSURE GAUGE,120-PG-1607
96150,99482,PRESSURE GAUGE,120-PG-1608
96151,99482,PRESSURE GAUGE,120-PG-1609
96152,99482,PRESSURE GAUGE,120-PG-1610
96153,99482,PRESSURE GAUGE,120-PG-1611
96154,99482,PRESSURE GAUGE,120-PG-1612
96155,99482,PRESSURE GAUGE,120-PG-1613
96156,99482,PRESSURE GAUGE,120-PG-1614
96157,99482,PRESSURE GAUGE,120-PG-1615
96158,99482,PRESSURE GAUGE,120-PG-1616
96159,99482,TEMPERATURE ELEMENT,120-TE-1609
96160,99482,TEMPERATURE GAUGE,120-TG-1603
96161,99482,TEMPERATURE GAUGE,120-TG-1604
96162,99482,TEMPERATURE GAUGE,120-TG-1605
96163,99482,TEMPERATURE GAUGE,120-TG-1606
96164,99482,TEMPERATURE GAUGE,120-TG-1607
96165,99482,TEMPERATURE GAUGE,120-TG-1608
96243,99482,LEVEL GAUGE,120-LG-1012
96244,99482,LEVEL GAUGE,120-LG-1014
97668,99482,TRANSMITTER PRESSURE,120-PT-1724
97802,99482,TRANSMITTER DP FLOW,120-FT-1600
97803,99482,TRANSMITTER DP FLOW,120-FT-1601
97804,99482,TRANSMITTER DP FLOW,120-FT-1602
97805,99482,LEVEL SWITCH,120-LSH-1600
97806,99482,LEVEL SWITCH,120-LSH-1601
97807,99482,TRANSMITTER DP,120-PDT-1600
97808,99482,TRANSMITTER DP,120-PDT-1601
97809,99482,TRANSMITTER DP,120-PDT-1602
97810,99482,TRANSMITTER DP,120-PDT-1603
97811,99482,VIBRATION SWITCH,120-VSHH-2601
97812,99482,VIBRATION SWITCH,120-VSHH-2602
97815,99482,CONTROL VALVE,120-LV-1603A
97816,99482,CONTROL VALVE,120-LV-1603B
97817,99482,TRANSMITTER DP FLOW,120-FT-2600
97818,99482,TRANSMITTER DP FLOW,120-FT-2601
97822,99482,TRANSMITTER DP,120-PDT-2600
97823,99482,TRANSMITTER DP,120-PDT-2601
97824,99482,TRANSMITTER DP,120-PDT-2602
99480,99482,AIR COOLED CONDENSER ,120-XP-103-EA-01A
99481,99482,AIR COOLED CONDENSER ,120-XP-103-EA-01B
171716,99482,TBD,120-XP-103-EA-M02
171717,99482,TBD,120-XP-103-EA-M03
95323,99483,Water (Vapour)/ LIQUID,120-PSV-2601A
95324,99483,Water (Vapour)/ LIQUID,120-PSV-2601B
95325,99483,Steam & Non Condensalbe (Gas Mixture)/GAS,120-PSV-2602A
95326,99483,Steam & Non Condensalbe (Gas Mixture)/GAS,120-PSV-2602B
95456,99483,Air Cooled Condenser Motor,120-XP-203-EA-01-M01
95457,99483,Air Cooled Condenser Motor,120-XP-203-EA-01-M02
95458,99483,Air Cooled Condenser Motor,120-XP-203-EA-01-M03
95459,99483,Condensate Drum Pump Motor,120-XP-203-PC-01A-M
95460,99483,Condensate Drum Pump Motor,120-XP-203-PC-01B-M
95461,99483,Duct Drain Pot Pump Motor,120-XP-203-PC-02A-M
95462,99483,Duct Drain Pot Pump Motor,120-XP-203-PC-02B-M
97059,99483,TRANSMITTER_DP LEVEL,120-LT-2602A
97060,99483,TRANSMITTER_DP LEVEL,120-LT-2602B
97061,99483,TRANSMITTER_DP LEVEL,120-LT-2602C
97062,99483,TRANSMITTER_DP LEVEL,120-LT-2604
97063,99483,TRANSMITTER_PRESSURE,120-PT-2616A
97064,99483,TRANSMITTER_PRESSURE,120-PT-2616B
97065,99483,TRANSMITTER_PRESSURE,120-PT-2616C
97066,99483,LEVEL GAUGE,120-LG-2600
97067,99483,PRESSURE GAUGE,120-PG-2600
97068,99483,PRESSURE GAUGE,120-PG-2601
97069,99483,PRESSURE GAUGE,120-PG-2602
97070,99483,PRESSURE GAUGE,120-PG-2603
97071,99483,PRESSURE GAUGE,120-PG-2604
97072,99483,TEMPERATURE GAUGE,120-TG-2600
97073,99483,TEMPERATURE GAUGE,120-TG-2601
97074,99483,TEMPERATURE GAUGE,120-TG-2602
97075,99483,LEVEL TRANSMITTER_GWR,120-LT-2603A
97076,99483,LEVEL TRANSMITTER_GWR,120-LT-2603B
97077,99483,LEVEL TRANSMITTER_GWR,120-LT-2603C
97078,99483,LEVEL TRANSMITTER_GWR,120-LT-2605
97079,99483,TRANSMITTER_PRESSURE,120-PT-2617
97080,99483,TRANSMITTER_TEMPERATURE,120-TT-2609
97081,99483,FLOW ELEMENT,120-FE-2600
97082,99483,FLOW ELEMENT,120-FE-2601
97083,99483,FLOW ELEMENT,120-FE-2602
97084,99483,LEVEL GAUGE,120-LG-2601
97085,99483,PRESSURE GAUGE,120-PG-2605
97086,99483,PRESSURE GAUGE,120-PG-2606
97087,99483,PRESSURE GAUGE,120-PG-2607
97088,99483,PRESSURE GAUGE,120-PG-2608
97089,99483,PRESSURE GAUGE,120-PG-2609
97090,99483,PRESSURE GAUGE,120-PG-2610
97091,99483,PRESSURE GAUGE,120-PG-2611
97092,99483,PRESSURE GAUGE,120-PG-2612
97093,99483,PRESSURE GAUGE,120-PG-2613
97094,99483,PRESSURE GAUGE,120-PG-2614
97095,99483,PRESSURE GAUGE,120-PG-2615
97096,99483,PRESSURE GAUGE,120-PG-2616
97097,99483,TEMPERATURE ELEMENT,120-TE-2609
97098,99483,TEMPERATURE GAUGE,120-TG-2603
97099,99483,TEMPERATURE GAUGE,120-TG-2604
97100,99483,TEMPERATURE GAUGE,120-TG-2605
97101,99483,TEMPERATURE GAUGE,120-TG-2606
97102,99483,TEMPERATURE GAUGE,120-TG-2607
97103,99483,TEMPERATURE GAUGE,120-TG-2608
97153,99483,PRESSURE GAUGE,120-PG-2200
97182,99483,LEVEL GAUGE,120-LG-2012
97183,99483,LEVEL GAUGE,120-LG-2014
97825,99483,TRANSMITTER DP,120-PDT-2603
97830,99483,CONTROL VALVE,120-LV-2603A
97831,99483,CONTROL VALVE,120-LV-2603B
97832,99483,"NOX, SOX, CO, O2 ANALYZER",120-AT-1501
97833,99483,O2 ANALYZER,120-AT-1502
97837,99483,IGNITION TRANSFORMER,120-BY-1521A
97838,99483,PILOT IONIZATION ROD,120-BE-1521B
97839,99483,FLAME DETECTOR PILOT,120-BS-1521B
171723,99483,TBD,120-XP-203-EA-01-M02-VSD
171724,99483,TBD,120-XP-203-EA-01-M03-VSD
95842,99486,VALVE LIMIT SWITCH,120-HZSH-1047
95843,99486,VALVE LIMIT SWITCH,120-HZSL-1047
96480,99487,FLOW ELEMENT,120-FE-1111
96481,99487,TRANSMITTER_DP FLOW,120-FT-1111
96482,99487,CONTROL VALVE,120-FV-1111
96483,99487,CONTROL VALVE,120-LV-1105
96484,99487,TRANSMITTER_TEMPERATURE,120-TT-1141
96485,99487,TRANSMITTER_TEMPERATURE,120-TT-1142
96486,99487,TRANSMITTER_TEMPERATURE,120-TT-1143
96492,99487,ON-OFF VALVE,120-XV-1111
96497,99487,PRESSURE GAUGE,120-PG-1142
96498,99487,PRESSURE GAUGE,120-PG-1143
96499,99487,PRESSURE GAUGE,120-PG-1144
96501,99487,TEMPERATURE GAUGE,120-TG-1142
96500,99488,TEMPERATURE GAUGE,120-TG-1131
96619,99489,VIBRATION SWITCH,120-VSH-1813
97439,99492,TEMPERATURE GAUGE,120-TG-2131
97421,99493,CONTROL VALVE,120-FV-2111
97423,99493,TRANSMITTER_TEMPERATURE,120-TT-2141
97424,99493,TRANSMITTER_TEMPERATURE,120-TT-2142
97425,99493,TRANSMITTER_TEMPERATURE,120-TT-2143
97431,99493,ON-OFF VALVE,120-XV-2111
97440,99493,TEMPERATURE GAUGE,120-TG-2142
118703,99493,TRANSMITTER_DP FLOW,120-FT-2111
97565,99494,TEMPERATURE GAUGE,120-TG-2984
