Requisition Line ID,Requisition ID,Asset ID,Requisition Line Description,Requisitioned Quantity,UOMID,Work Order Spare ID,Expected Purchase Price,Completed Date Time,Completed By Contact ID,Is Cancelled,Cancelled By Contact ID,Cancelled Date Time,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time
2039,377,220533,"BOLT/NUT (7/8""xL125)",32.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:23:23 AM,1674,12/07/2023 12:31:50 PM
2040,377,220534,"BOLT/NUT (5/8""xL75)",196.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:23:27 AM,1674,12/07/2023 12:31:50 PM
2041,377,220535,"BOLT/NUT (5/8""xL90)",156.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:23:31 AM,1674,12/07/2023 12:31:50 PM
2042,377,220536,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/2""xL320)",8.0000000,8,,7.0000000,,,,,,1674,12/07/2023 10:23:36 AM,1674,12/07/2023 12:31:50 PM
2043,377,220537,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 5/8""xL305)",21.0000000,8,,7.0000000,,,,,,1674,12/07/2023 10:23:41 AM,1674,12/07/2023 12:31:50 PM
2044,377,220538,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL115)",35.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:23:45 AM,1674,12/07/2023 12:31:50 PM
2045,377,220539,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL85)",1.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:23:48 AM,1674,12/07/2023 12:31:50 PM
2046,377,220540,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL90)",245.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:13 AM,1674,12/07/2023 12:31:50 PM
2047,377,220541,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL96)",10.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:17 AM,1674,12/07/2023 12:31:50 PM
2048,377,220542,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL86)",1.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:21 AM,1674,12/07/2023 12:31:50 PM
2049,377,220543,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""xL90)",5.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:25 AM,1674,12/07/2023 12:31:50 PM
2050,377,220544,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL100)",24.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:28 AM,1674,12/07/2023 12:31:50 PM
2051,377,220545,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/6""xL100)",1.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:31 AM,1674,12/07/2023 12:31:50 PM
2052,377,220546,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (5/8""-11UNCxL100)",2.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:38 AM,1674,12/07/2023 12:31:50 PM
2053,377,220547,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL100)",62.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:42 AM,1674,12/07/2023 12:31:50 PM
2054,377,220548,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL105)",18.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:46 AM,1674,12/07/2023 12:31:50 PM
2055,377,220549,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL110)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:49 AM,1674,12/07/2023 12:31:50 PM
2056,377,220550,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL110)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:54 AM,1674,12/07/2023 12:31:50 PM
2057,377,220551,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL110)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:24:57 AM,1674,12/07/2023 12:31:50 PM
2058,377,220552,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL110)",24.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:01 AM,1674,12/07/2023 12:31:50 PM
2059,377,220553,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL110)",1.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:04 AM,1674,12/07/2023 12:31:50 PM
2060,377,220554,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL110)",24.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:09 AM,1674,12/07/2023 12:31:50 PM
2061,377,220555,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL115)",2.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:12 AM,1674,12/07/2023 12:31:50 PM
2062,377,220556,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL115)",10.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:15 AM,1674,12/07/2023 12:31:50 PM
2063,377,220557,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL110)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:19 AM,1674,12/07/2023 12:31:50 PM
2064,377,220558,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL115)",170.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:22 AM,1674,12/07/2023 12:31:50 PM
2065,377,220559,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL115)",153.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:26 AM,1674,12/07/2023 12:31:50 PM
2066,377,220560,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL120)",6.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:30 AM,1674,12/07/2023 12:31:50 PM
2067,377,220561,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL125)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:33 AM,1674,12/07/2023 12:31:50 PM
2068,377,220562,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL130)",6.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:36 AM,1674,12/07/2023 12:31:50 PM
2069,377,220563,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1""xL130)",3.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:41 AM,1674,12/07/2023 12:31:50 PM
2070,377,220564,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""-10UNCxL130)",6.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:44 AM,1674,12/07/2023 12:31:50 PM
2071,377,220565,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL130)",48.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:25:51 AM,1674,12/07/2023 12:31:50 PM
2072,377,220566,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL130)",21.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:00 AM,1674,12/07/2023 12:31:50 PM
2073,377,220567,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL135)",34.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:04 AM,1674,12/07/2023 12:31:50 PM
2074,377,220568,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL140)",2.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:08 AM,1674,12/07/2023 12:31:50 PM
2075,377,220569,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (3/4""xL140)",2.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:13 AM,1674,12/07/2023 12:31:50 PM
2076,377,220570,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL140)",2.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:16 AM,1674,12/07/2023 12:31:50 PM
2077,377,220571,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL145)",6.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:20 AM,1674,12/07/2023 12:31:50 PM
2078,377,220572,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1""xL145)",6.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:23 AM,1674,12/07/2023 12:31:50 PM
2079,377,220573,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL150)",8.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:27 AM,1674,12/07/2023 12:31:50 PM
2080,377,220574,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL150)",16.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:32 AM,1674,12/07/2023 12:31:50 PM
2081,377,220575,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL150)",6.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:36 AM,1674,12/07/2023 12:31:50 PM
2082,377,220576,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL150)",34.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:42 AM,1674,12/07/2023 12:31:50 PM
2083,377,220577,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL155)",41.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:46 AM,1674,12/07/2023 12:31:50 PM
2084,377,220578,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""-9UNCxL155)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:50 AM,1674,12/07/2023 12:31:50 PM
2085,377,220579,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (7/8""-9UNCxL155)",3.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:54 AM,1674,12/07/2023 12:31:50 PM
2086,377,220580,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL155)",221.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:26:58 AM,1674,12/07/2023 12:31:50 PM
2087,377,220581,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (7/8""xL155)",9.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:03 AM,1674,12/07/2023 12:31:50 PM
2088,377,220582,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1/8""-8UNxL160)",16.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:08 AM,1674,12/07/2023 12:31:50 PM
2089,377,220583,"BOLT/NUTS, STUD BOLT W/H HEX NUT (5/8""xL160)",2.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:12 AM,1674,12/07/2023 12:31:50 PM
2090,377,220584,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL160)",12.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:16 AM,1674,12/07/2023 12:31:50 PM
2091,377,220585,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL165)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:20 AM,1674,12/07/2023 12:31:50 PM
2092,377,220586,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL165)",2.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:24 AM,1674,12/07/2023 12:31:50 PM
2093,377,220587,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL170)",32.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:28 AM,1674,12/07/2023 12:31:50 PM
2094,377,220588,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL170)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:32 AM,1674,12/07/2023 12:31:50 PM
2095,377,220589,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/8""-8UNxL180)",8.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:36 AM,1674,12/07/2023 12:31:50 PM
2096,377,220590,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL180)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:40 AM,1674,12/07/2023 12:31:50 PM
2097,377,220591,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1""xL180)",4.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:27:46 AM,1674,12/07/2023 12:31:50 PM
2098,377,220592,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL180)",15.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:13 AM,1674,12/07/2023 12:31:50 PM
2099,377,220593,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL185)",29.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:24 AM,1674,12/07/2023 12:31:50 PM
2100,377,220594,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1""xL185)",3.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:30 AM,1674,12/07/2023 12:31:50 PM
2101,377,220595,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/4""xL190)",12.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:34 AM,1674,12/07/2023 12:31:50 PM
2102,377,220596,"BOLT/NUTS, STUD BOLT W/H HEX NUT (7/8""xL190)",6.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:38 AM,1674,12/07/2023 12:31:50 PM
2103,377,220597,"BOLT/NUTS, STUD BOLT W/H HEX NUT (U 1 1/4""-8UNxL190)",8.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:42 AM,1674,12/07/2023 12:31:50 PM
2104,377,220598,"BOLT/NUTS, STUD B/HEAVY HEX. 2NS (1 1/4""-8UNxL195)",8.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:46 AM,1674,12/07/2023 12:31:50 PM
2105,377,220599,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL195)",16.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:50 AM,1674,12/07/2023 12:31:50 PM
2106,377,220600,"BOLT/NUTS, STUD BOLT/2-HEAVY NUT (1 1/8""xL195)",8.0000000,8,,5.0000000,,,,,,1674,12/07/2023 10:28:54 AM,1674,12/07/2023 12:31:50 PM
2107,377,220601,"BOLT/NUTS, STUD BOLT W/H HEX NUT (3/4""xL200)",20.0000000,8,,6.0000000,,,,,,1674,12/07/2023 10:28:58 AM,1674,12/07/2023 12:31:50 PM
2108,377,220602,"BOLT/NUTS, STUD BOLT W/H HEX NUT (1 1/8""xL205)",8.0000000,8,,6.0000000,,,,,,1674,12/07/2023 10:29:03 AM,1674,12/07/2023 12:31:50 PM
